0 1.000000000000000e+04 3.014278674341184e+02
1e-07 1.000000000000000e+04 4.411062216961742e+02
2e-07 1.000000000000000e+04 5.036220439768762e+02
3e-07 1.000000000000000e+04 5.503184313780833e+02
4e-07 1.000000000000000e+04 5.893148491557354e+02
5e-07 1.000000000000000e+04 6.236113425928720e+02
6e-07 1.000000000000000e+04 6.546884869492666e+02
7e-07 1.000000000000000e+04 6.833983222384614e+02
8e-07 1.000000000000000e+04 7.102812222932564e+02
9e-07 1.000000000000000e+04 7.357038257772221e+02
1e-06 1.000000000000000e+04 7.599275836344262e+02
1.1e-06 1.000000000000000e+04 7.831462048714099e+02
1.2e-06 1.000000000000000e+04 8.055076323655928e+02
1.3e-06 1.000000000000000e+04 8.271276727456706e+02
1.4e-06 1.000000000000000e+04 8.480988446711729e+02
1.5e-06 1.000000000000000e+04 8.684963590001180e+02
1.6e-06 1.000000000000000e+04 8.883822487274845e+02
1.7e-06 1.000000000000000e+04 9.078083108784132e+02
1.8e-06 1.000000000000000e+04 9.268183666788333e+02
1.9e-06 1.000000000000000e+04 9.454496494920029e+02
2e-06 1.000000000000000e+04 9.637343645601494e+02
2.1e-06 1.000000000000000e+04 9.817002758592811e+02
2.2e-06 1.000000000000000e+04 9.993717190572755e+02
2.3e-06 1.000000000000000e+04 1.016770036308113e+03
2.4e-06 1.000000000000000e+04 1.033914023867975e+03
2.5e-06 1.000000000000000e+04 1.050820434992023e+03
2.6e-06 1.000000000000000e+04 1.067504209357289e+03
2.7e-06 1.000000000000000e+04 1.083978613666211e+03
2.8e-06 1.000000000000000e+04 1.100255528262418e+03
2.9e-06 1.000000000000000e+04 1.116346188662513e+03
3e-06 1.000000000000000e+04 1.132260265506851e+03
3.1e-06 1.000000000000000e+04 1.148006691980505e+03
3.2e-06 1.000000000000000e+04 1.163593167549751e+03
3.3e-06 1.000000000000000e+04 1.179027791274510e+03
3.4e-06 1.000000000000000e+04 1.194316881318301e+03
3.5e-06 1.000000000000000e+04 1.209466864271181e+03
3.6e-06 1.000000000000000e+04 1.224483352920715e+03
3.7e-06 1.000000000000000e+04 1.239371751475543e+03
3.8e-06 1.000000000000000e+04 1.254136947453616e+03
3.9e-06 1.000000000000000e+04 1.268783489090570e+03
4e-06 1.000000000000000e+04 1.283315601472730e+03
4.1e-06 1.000000000000000e+04 1.297737154984209e+03
4.2e-06 1.000000000000000e+04 1.312051819315581e+03
4.3e-06 1.000000000000000e+04 1.326262710279964e+03
4.4e-06 1.000000000000000e+04 1.340373666075382e+03
4.5e-06 1.000000000000000e+04 1.354387001881861e+03
4.6e-06 1.000000000000000e+04 1.368305581236484e+03
4.7e-06 1.000000000000000e+04 1.382132478404669e+03
4.8e-06 1.000000000000000e+04 1.395869890558470e+03
4.9e-06 1.000000000000000e+04 1.409520021701820e+03
5e-06 1.000000000000000e+04 1.423085038998672e+03
5.1e-06 1.000000000000000e+04 1.436567192521862e+03
5.2e-06 1.000000000000000e+04 1.449968093793327e+03
5.3e-06 1.000000000000000e+04 1.463290109993800e+03
5.4e-06 1.000000000000000e+04 1.476534111001249e+03
5.5e-06 1.000000000000000e+04 1.489702779716695e+03
5.6e-06 1.000000000000000e+04 1.502797713643241e+03
5.7e-06 1.000000000000000e+04 1.515819087780214e+03
5.8e-06 1.000000000000000e+04 1.528769426571798e+03
5.9e-06 1.000000000000000e+04 1.541650432284330e+03
6e-06 1.000000000000000e+04 1.554462037691818e+03
6.1e-06 1.000000000000000e+04 1.567207014012599e+03
6.2e-06 1.000000000000000e+04 1.579885143266962e+03
6.3e-06 1.000000000000000e+04 1.592498737141804e+03
6.4e-06 1.000000000000000e+04 1.605047719469599e+03
