5.2e-07 0.00330417 0.0735454 0.00150824 0.808884 0.151273
5.3e-07 0.00338388 0.0748273 0.00155859 0.808819 0.150607
5.4e-07 0.00346403 0.0761036 0.00160946 0.808753 0.149943
5.5e-07 0.00354462 0.0773742 0.00166083 0.808687 0.149282
5.6e-07 0.00362562 0.0786393 0.00171269 0.808621 0.148624
5.7e-07 0.00370703 0.0798986 0.00176502 0.808554 0.147968
5.8e-07 0.00378885 0.0811524 0.00181781 0.808487 0.147315
5.9e-07 0.00387107 0.0824004 0.00187105 0.808419 0.146664
6e-07 0.00395367 0.0836428 0.00192472 0.808351 0.146016
6.1e-07 0.00403666 0.0848795 0.00197882 0.808282 0.145371
6.2e-07 0.00412002 0.0861104 0.00203332 0.808213 0.144728
6.3e-07 0.00420374 0.0873357 0.00208823 0.808144 0.144088
6.4e-07 0.00428783 0.0885552 0.00214351 0.808074 0.143451
6.5e-07 0.00437226 0.0897689 0.00219918 0.808004 0.142816
6.6e-07 0.00445703 0.0909769 0.0022552 0.807934 0.142184
6.7e-07 0.00454214 0.0921791 0.00231157 0.807863 0.141554
6.8e-07 0.00462758 0.0933756 0.00236828 0.807792 0.140928
6.9e-07 0.00471334 0.0945663 0.00242532 0.807721 0.140304
7e-07 0.00479941 0.0957512 0.00248267 0.807649 0.139683
7.1e-07 0.00488579 0.0969303 0.00254033 0.807577 0.139065
7.2e-07 0.00497246 0.0981036 0.00259828 0.807505 0.138449
7.3e-07 0.00505943 0.0992712 0.00265652 0.807432 0.137836
7.4e-07 0.00514669 0.100433 0.00271503 0.807359 0.137226
7.5e-07 0.00523423 0.101589 0.00277381 0.807286 0.136618
7.6e-07 0.00532204 0.102739 0.00283284 0.807212 0.136014
7.7e-07 0.00541011 0.103884 0.00289212 0.807139 0.135412
7.8e-07 0.00549845 0.105022 0.00295163 0.807065 0.134813
7.9e-07 0.00558703 0.106155 0.00301137 0.806991 0.134217
8e-07 0.00567587 0.107282 0.00307132 0.806916 0.133623
8.1e-07 0.00576494 0.108404 0.00313148 0.806842 0.133032
8.2e-07 0.00585425 0.10952 0.00319184 0.806767 0.132444
8.3e-07 0.00594379 0.110629 0.0032524 0.806692 0.131859
8.4e-07 0.00603355 0.111734 0.00331313 0.806617 0.131276
8.5e-07 0.00612353 0.112832 0.00337404 0.806541 0.130697
8.6e-07 0.00621372 0.113925 0.00343511 0.806465 0.13012
8.7e-07 0.00630411 0.115012 0.00349634 0.80639 0.129546
8.8e-07 0.0063947 0.116093 0.00355772 0.806314 0.128974
8.9e-07 0.00648548 0.117169 0.00361925 0.806238 0.128406
9e-07 0.00657645 0.118239 0.0036809 0.806161 0.12784
9.1e-07 0.00666761 0.119303 0.00374269 0.806085 0.127277
9.2e-07 0.00675893 0.120362 0.0038046 0.806008 0.126717
9.3e-07 0.00685043 0.121415 0.00386662 0.805931 0.126159
9.4e-07 0.0069421 0.122463 0.00392875 0.805854 0.125604
9.5e-07 0.00703393 0.123504 0.00399098 0.805777 0.125052
9.6e-07 0.00712591 0.124541 0.0040533 0.8057 0.124503
9.7e-07 0.00721804 0.125571 0.00411571 0.805623 0.123956
9.8e-07 0.00731031 0.126597 0.0041782 0.805546 0.123412
9.9e-07 0.00740273 0.127616 0.00424077 0.805468 0.122871
1e-06 0.00749528 0.12863 0.0043034 0.805391 0.122333
1.01e-06 0.00758795 0.129639 0.0043661 0.805313 0.121797
1.02e-06 0.00768076 0.130642 0.00442886 0.805235 0.121265
1.03e-06 0.00777368 0.131639 0.00449166 0.805157 0.120734
1.04e-06 0.00786672 0.132632 0.00455452 0.805079 0.120207
1.05e-06 0.00795987 0.133618 0.00461742 0.805001 0.119682
1.06e-06 0.00805313 0.1346 0.00468035 0.804923 0.11916
1.07e-06 0.00814648 0.135575 0.00474331 0.804845 0.11864
1.08e-06 0.00823994 0.136546 0.0048063 0.804767 0.118124
1.09e-06 0.00833349 0.137511 0.00486931 0.804689 0.11761
1.1e-06 0.00842712 0.138471 0.00493234 0.80461 0.117098
1.11e-06 0.00852084 0.139425 0.00499538 0.804532 0.116589
1.12e-06 0.00861464 0.140375 0.00505843 0.804453 0.116083
1.13e-06 0.00870851 0.141319 0.00512148 0.804375 0.11558
1.14e-06 0.00880246 0.142257 0.00518453 0.804296 0.115079
1.15e-06 0.00889647 0.143191 0.00524757 0.804218 0.114581
1.16e-06 0.00899055 0.144119 0.00531061 0.804139 0.114085
1.17e-06 0.00908469 0.145042 0.00537363 0.804061 0.113592
1.18e-06 0.00917888 0.14596 0.00543663 0.803982 0.113102
1.19e-06 0.00927312 0.146872 0.00549962 0.803904 0.112614
1.2e-06 0.00936741 0.14778 0.00556258 0.803825 0.112129
1.21e-06 0.00946175 0.148683 0.00562551 0.803746 0.111646
1.22e-06 0.00955612 0.14958 0.00568841 0.803668 0.111166
1.23e-06 0.00965054 0.150472 0.00575128 0.803589 0.110688
1.24e-06 0.00974498 0.15136 0.00581411 0.80351 0.110213
1.25e-06 0.00983946 0.152242 0.00587689 0.803432 0.10974
1.26e-06 0.00993396 0.153119 0.00593964 0.803353 0.10927
1.27e-06 0.0100285 0.153992 0.00600233 0.803274 0.108803
1.28e-06 0.010123 0.154859 0.00606498 0.803196 0.108338
1.29e-06 0.0102176 0.155722 0.00612757 0.803117 0.107875
1.3e-06 0.0103122 0.156579 0.00619011 0.803039 0.107415
1.31e-06 0.0104068 0.157432 0.00625258 0.80296 0.106957
1.32e-06 0.0105013 0.15828 0.006315 0.802882 0.106502
1.33e-06 0.0105959 0.159123 0.00637735 0.802803 0.10605
1.34e-06 0.0106905 0.159961 0.00643964 0.802725 0.105599
1.35e-06 0.0107851 0.160795 0.00650185 0.802646 0.105151
1.36e-06 0.0108797 0.161624 0.006564 0.802568 0.104706
1.37e-06 0.0109743 0.162448 0.00662607 0.80249 0.104263
1.38e-06 0.0110689 0.163267 0.00668807 0.802411 0.103822
1.39e-06 0.0111634 0.164082 0.00674999 0.802333 0.103384
1.4e-06 0.0112579 0.164892 0.00681184 0.802255 0.102948
1.41e-06 0.0113525 0.165697 0.0068736 0.802177 0.102514
1.42e-06 0.0114469 0.166498 0.00693528 0.802099 0.102083
1.43e-06 0.0115414 0.167294 0.00699687 0.802021 0.101654
1.44e-06 0.0116358 0.168086 0.00705838 0.801943 0.101228
1.45e-06 0.0117302 0.168873 0.00711979 0.801865 0.100804
1.46e-06 0.0118246 0.169655 0.00718112 0.801787 0.100382
1.47e-06 0.0119189 0.170433 0.00724236 0.801709 0.0999619
1.48e-06 0.0120132 0.171207 0.0073035 0.801632 0.0995446
1.49e-06 0.0121075 0.171976 0.00736455 0.801554 0.0991295
1.5e-06 0.0122017 0.172741 0.0074255 0.801476 0.0987166
1.51e-06 0.0122959 0.173501 0.00748635 0.801399 0.098306
1.52e-06 0.01239 0.174257 0.0075471 0.801321 0.0978976
1.53e-06 0.012484 0.175009 0.00760775 0.801244 0.0974915
1.54e-06 0.012578 0.175756 0.0076683 0.801167 0.0970875
1.55e-06 0.012672 0.176499 0.00772874 0.80109 0.0966858
1.56e-06 0.0127659 0.177238 0.00778909 0.801012 0.0962862
1.57e-06 0.0128598 0.177973 0.00784932 0.800935 0.0958889
1.58e-06 0.0129535 0.178703 0.00790945 0.800858 0.0954936
1.59e-06 0.0130473 0.179429 0.00796946 0.800782 0.0951005
1.6e-06 0.0131409 0.180151 0.00802937 0.800705 0.0947096
1.61e-06 0.0132345 0.180869 0.00808917 0.800628 0.0943208
1.62e-06 0.013328 0.181583 0.00814886 0.800551 0.0939341
1.63e-06 0.0134215 0.182292 0.00820843 0.800475 0.0935495
1.64e-06 0.0135149 0.182998 0.0082679 0.800399 0.093167
1.65e-06 0.0136082 0.183699 0.00832724 0.800322 0.0927866
1.66e-06 0.0137014 0.184397 0.00838647 0.800246 0.0924082
1.67e-06 0.0137946 0.18509 0.00844559 0.80017 0.0920319
1.68e-06 0.0138876 0.18578 0.00850459 0.800094 0.0916576
1.69e-06 0.0139806 0.186465 0.00856347 0.800018 0.0912854
1.7e-06 0.0140736 0.187147 0.00862223 0.799942 0.0909152
1.71e-06 0.0141664 0.187825 0.00868088 0.799866 0.090547
1.72e-06 0.0142592 0.188499 0.0087394 0.799791 0.0901808
1.73e-06 0.0143518 0.189169 0.0087978 0.799715 0.0898166
1.74e-06 0.0144444 0.189835 0.00885609 0.79964 0.0894543
1.75e-06 0.0145369 0.190497 0.00891425 0.799564 0.089094
1.76e-06 0.0146293 0.191156 0.00897229 0.799489 0.0887357
1.77e-06 0.0147216 0.191811 0.0090302 0.799414 0.0883793
1.78e-06 0.0148138 0.192462 0.009088 0.799339 0.0880248
1.79e-06 0.0149059 0.193109 0.00914567 0.799264 0.0876723
1.8e-06 0.0149979 0.193753 0.00920321 0.799189 0.0873217
1.81e-06 0.0150899 0.194393 0.00926063 0.799115 0.0869729
1.82e-06 0.0151817 0.19503 0.00931793 0.79904 0.086626
1.83e-06 0.0152734 0.195662 0.0093751 0.798966 0.0862811
1.84e-06 0.0153651 0.196292 0.00943215 0.798891 0.0859379
1.85e-06 0.0154566 0.196917 0.00948906 0.798817 0.0855966
1.86e-06 0.015548 0.197539 0.00954586 0.798743 0.0852572
1.87e-06 0.0156393 0.198158 0.00960252 0.798669 0.0849196
1.88e-06 0.0157305 0.198773 0.00965906 0.798595 0.0845838
1.89e-06 0.0158217 0.199385 0.00971547 0.798521 0.0842498
1.9e-06 0.0159127 0.199993 0.00977175 0.798448 0.0839176
1.91e-06 0.0160036 0.200597 0.00982791 0.798374 0.0835872
1.92e-06 0.0160943 0.201199 0.00988394 0.798301 0.0832585
1.93e-06 0.016185 0.201797 0.00993984 0.798227 0.0829317
1.94e-06 0.0162756 0.202391 0.00999561 0.798154 0.0826066
1.95e-06 0.016366 0.202982 0.0100513 0.798081 0.0822832
1.96e-06 0.0164564 0.20357 0.0101068 0.798008 0.0819616
1.97e-06 0.0165466 0.204154 0.0101622 0.797936 0.0816417
1.98e-06 0.0166367 0.204735 0.0102174 0.797863 0.0813235
1.99e-06 0.0167267 0.205313 0.0102726 0.79779 0.081007
2e-06 0.0168165 0.205888 0.0103276 0.797718 0.0806922
2.01e-06 0.0169063 0.206459 0.0103824 0.797646 0.0803791
2.02e-06 0.0169959 0.207027 0.0104372 0.797573 0.0800676
2.03e-06 0.0170854 0.207592 0.0104918 0.797501 0.0797578
2.04e-06 0.0171748 0.208154 0.0105463 0.797429 0.0794497
2.05e-06 0.0172641 0.208713 0.0106007 0.797358 0.0791432
2.06e-06 0.0173533 0.209268 0.0106549 0.797286 0.0788384
2.07e-06 0.0174423 0.20982 0.010709 0.797214 0.0785351
2.08e-06 0.0175312 0.21037 0.010763 0.797143 0.0782335
2.09e-06 0.01762 0.210916 0.0108168 0.797072 0.0779335
2.1e-06 0.0177086 0.211459 0.0108705 0.797 0.077635
2.11e-06 0.0177972 0.211999 0.0109241 0.796929 0.0773382
2.12e-06 0.0178856 0.212536 0.0109776 0.796858 0.0770429
2.13e-06 0.0179739 0.21307 0.0110309 0.796788 0.0767492
2.14e-06 0.018062 0.213602 0.0110841 0.796717 0.076457
2.15e-06 0.0181501 0.21413 0.0111372 0.796646 0.0761663
2.16e-06 0.018238 0.214655 0.0111902 0.796576 0.0758772
2.17e-06 0.0183257 0.215177 0.011243 0.796506 0.0755896
2.18e-06 0.0184134 0.215697 0.0112957 0.796435 0.0753036
2.19e-06 0.0185009 0.216213 0.0113482 0.796365 0.075019
2.2e-06 0.0185883 0.216727 0.0114007 0.796295 0.0747359
2.21e-06 0.0186756 0.217238 0.011453 0.796226 0.0744543
2.22e-06 0.0187627 0.217746 0.0115052 0.796156 0.0741742
2.23e-06 0.0188497 0.218251 0.0115572 0.796086 0.0738955
2.24e-06 0.0189365 0.218754 0.0116091 0.796017 0.0736183
2.25e-06 0.0190233 0.219254 0.0116609 0.795948 0.0733426
2.26e-06 0.0191099 0.219751 0.0117126 0.795879 0.0730683
2.27e-06 0.0191964 0.220245 0.0117641 0.79581 0.0727954
2.28e-06 0.0192827 0.220736 0.0118156 0.795741 0.0725239
2.29e-06 0.0193689 0.221225 0.0118669 0.795672 0.0722539
2.3e-06 0.019455 0.221711 0.011918 0.795603 0.0719853
2.31e-06 0.0195409 0.222195 0.0119691 0.795535 0.071718
2.32e-06 0.0196267 0.222675 0.01202 0.795467 0.0714522
2.33e-06 0.0197124 0.223154 0.0120708 0.795398 0.0711877
2.34e-06 0.0197979 0.223629 0.0121214 0.79533 0.0709246
2.35e-06 0.0198833 0.224102 0.012172 0.795262 0.0706628
2.36e-06 0.0199686 0.224572 0.0122224 0.795194 0.0704024
2.37e-06 0.0200537 0.22504 0.0122727 0.795127 0.0701434
2.38e-06 0.0201387 0.225506 0.0123229 0.795059 0.0698856
2.39e-06 0.0202235 0.225968 0.0123729 0.794992 0.0696293
2.4e-06 0.0203083 0.226429 0.0124228 0.794924 0.0693742
2.41e-06 0.0203928 0.226886 0.0124726 0.794857 0.0691204
2.42e-06 0.0204773 0.227342 0.0125223 0.79479 0.0688679
2.43e-06 0.0205616 0.227794 0.0125718 0.794723 0.0686168
2.44e-06 0.0206458 0.228245 0.0126213 0.794656 0.0683669
2.45e-06 0.0207298 0.228693 0.0126706 0.79459 0.0681183
2.46e-06 0.0208137 0.229138 0.0127198 0.794523 0.0678709
2.47e-06 0.0208974 0.229581 0.0127688 0.794457 0.0676248
2.48e-06 0.0209811 0.230022 0.0128178 0.79439 0.06738
2.49e-06 0.0210645 0.23046 0.0128666 0.794324 0.0671364
2.5e-06 0.0211479 0.230896 0.0129153 0.794258 0.0668941
2.51e-06 0.0212311 0.23133 0.0129638 0.794192 0.0666529
2.52e-06 0.0213142 0.231761 0.0130123 0.794127 0.066413
2.53e-06 0.0213971 0.23219 0.0130606 0.794061 0.0661743
2.54e-06 0.0214799 0.232617 0.0131088 0.793996 0.0659369
2.55e-06 0.0215626 0.233042 0.0131569 0.79393 0.0657006
2.56e-06 0.0216451 0.233464 0.0132049 0.793865 0.0654655
2.57e-06 0.0217275 0.233884 0.0132528 0.7938 0.0652316
2.58e-06 0.0218097 0.234302 0.0133005 0.793735 0.0649988
2.59e-06 0.0218918 0.234717 0.0133481 0.79367 0.0647672
2.6e-06 0.0219738 0.23513 0.0133956 0.793605 0.0645368
2.61e-06 0.0220556 0.235542 0.013443 0.793541 0.0643076
2.62e-06 0.0221373 0.23595 0.0134903 0.793476 0.0640795
2.63e-06 0.0222188 0.236357 0.0135374 0.793412 0.0638525
2.64e-06 0.0223002 0.236762 0.0135844 0.793348 0.0636267
2.65e-06 0.0223815 0.237164 0.0136313 0.793283 0.063402
2.66e-06 0.0224626 0.237565 0.0136781 0.79322 0.0631784
2.67e-06 0.0225436 0.237963 0.0137248 0.793156 0.0629559
2.68e-06 0.0226245 0.238359 0.0137714 0.793092 0.0627346
2.69e-06 0.0227052 0.238753 0.0138178 0.793028 0.0625143
2.7e-06 0.0227857 0.239145 0.0138642 0.792965 0.0622951
2.71e-06 0.0228662 0.239535 0.0139104 0.792902 0.0620771
2.72e-06 0.0229465 0.239923 0.0139565 0.792838 0.06186
2.73e-06 0.0230266 0.240309 0.0140025 0.792775 0.0616441
2.74e-06 0.0231066 0.240693 0.0140484 0.792712 0.0614292
2.75e-06 0.0231865 0.241075 0.0140941 0.79265 0.0612154
2.76e-06 0.0232663 0.241455 0.0141398 0.792587 0.0610026
2.77e-06 0.0233459 0.241833 0.0141853 0.792524 0.0607909
2.78e-06 0.0234253 0.242208 0.0142307 0.792462 0.0605802
2.79e-06 0.0235046 0.242582 0.014276 0.7924 0.0603706
2.8e-06 0.0235838 0.242955 0.0143212 0.792337 0.060162
2.81e-06 0.0236629 0.243325 0.0143663 0.792275 0.0599543
2.82e-06 0.0237418 0.243693 0.0144113 0.792213 0.0597477
2.83e-06 0.0238206 0.244059 0.0144562 0.792152 0.0595422
2.84e-06 0.0238992 0.244424 0.0145009 0.79209 0.0593376
2.85e-06 0.0239777 0.244786 0.0145455 0.792028 0.059134
2.86e-06 0.024056 0.245147 0.0145901 0.791967 0.0589313
2.87e-06 0.0241343 0.245506 0.0146345 0.791906 0.0587297
2.88e-06 0.0242124 0.245863 0.0146788 0.791844 0.058529
2.89e-06 0.0242903 0.246218 0.014723 0.791783 0.0583294
2.9e-06 0.0243681 0.246571 0.0147671 0.791722 0.0581306
2.91e-06 0.0244458 0.246923 0.0148111 0.791661 0.0579329
2.92e-06 0.0245233 0.247273 0.0148549 0.791601 0.057736
2.93e-06 0.0246007 0.247621 0.0148987 0.79154 0.0575402
2.94e-06 0.024678 0.247967 0.0149424 0.79148 0.0573452
2.95e-06 0.0247551 0.248311 0.0149859 0.791419 0.0571512
2.96e-06 0.0248321 0.248654 0.0150294 0.791359 0.0569582
2.97e-06 0.0249089 0.248995 0.0150727 0.791299 0.056766
2.98e-06 0.0249856 0.249334 0.0151159 0.791239 0.0565748
2.99e-06 0.0250622 0.249672 0.0151591 0.791179 0.0563845
3e-06 0.0251387 0.250007 0.0152021 0.79112 0.0561951
3.01e-06 0.025215 0.250342 0.015245 0.79106 0.0560066
3.02e-06 0.0252911 0.250674 0.0152878 0.791 0.055819
3.03e-06 0.0253672 0.251005 0.0153305 0.790941 0.0556323
3.04e-06 0.0254431 0.251334 0.0153731 0.790882 0.0554464
3.05e-06 0.0255188 0.251661 0.0154156 0.790823 0.0552615
3.06e-06 0.0255944 0.251987 0.015458 0.790764 0.0550774
3.07e-06 0.0256699 0.252311 0.0155003 0.790705 0.0548942
3.08e-06 0.0257453 0.252634 0.0155425 0.790646 0.0547118
3.09e-06 0.0258205 0.252954 0.0155845 0.790587 0.0545303
3.1e-06 0.0258956 0.253274 0.0156265 0.790529 0.0543497
3.11e-06 0.0259705 0.253591 0.0156684 0.79047 0.0541699
3.12e-06 0.0260454 0.253908 0.0157102 0.790412 0.0539909
3.13e-06 0.02612 0.254222 0.0157518 0.790354 0.0538128
3.14e-06 0.0261946 0.254535 0.0157934 0.790296 0.0536356
3.15e-06 0.026269 0.254847 0.0158349 0.790238 0.0534591
3.16e-06 0.0263433 0.255157 0.0158762 0.79018 0.0532835
3.17e-06 0.0264175 0.255465 0.0159175 0.790122 0.0531086
3.18e-06 0.0264915 0.255772 0.0159587 0.790065 0.0529346
3.19e-06 0.0265654 0.256077 0.0159997 0.790007 0.0527614
3.2e-06 0.0266391 0.256381 0.0160407 0.78995 0.052589
3.21e-06 0.0267127 0.256683 0.0160816 0.789893 0.0524174
3.22e-06 0.0267862 0.256984 0.0161223 0.789836 0.0522466
3.23e-06 0.0268596 0.257283 0.016163 0.789779 0.0520766
3.24e-06 0.0269328 0.257581 0.0162036 0.789722 0.0519074
3.25e-06 0.0270059 0.257878 0.016244 0.789665 0.0517389
3.26e-06 0.0270789 0.258173 0.0162844 0.789608 0.0515712
3.27e-06 0.0271517 0.258466 0.0163247 0.789552 0.0514043
3.28e-06 0.0272244 0.258759 0.0163648 0.789495 0.0512382
3.29e-06 0.027297 0.259049 0.0164049 0.789439 0.0510728
3.3e-06 0.0273694 0.259338 0.0164449 0.789383 0.0509081
3.31e-06 0.0274417 0.259626 0.0164848 0.789327 0.0507443
3.32e-06 0.0275139 0.259913 0.0165246 0.789271 0.0505811
3.33e-06 0.0275859 0.260198 0.0165643 0.789215 0.0504188
3.34e-06 0.0276579 0.260482 0.0166039 0.789159 0.0502571
3.35e-06 0.0277296 0.260764 0.0166434 0.789103 0.0500962
3.36e-06 0.0278013 0.261045 0.0166828 0.789048 0.049936
3.37e-06 0.0278728 0.261324 0.0167221 0.788992 0.0497765
3.38e-06 0.0279442 0.261603 0.0167613 0.788937 0.0496178
3.39e-06 0.0280155 0.26188 0.0168004 0.788882 0.0494598
3.4e-06 0.0280866 0.262155 0.0168395 0.788827 0.0493025
3.41e-06 0.0281577 0.26243 0.0168784 0.788772 0.0491459
3.42e-06 0.0282285 0.262702 0.0169172 0.788717 0.04899
3.43e-06 0.0282993 0.262974 0.016956 0.788662 0.0488348
3.44e-06 0.0283699 0.263244 0.0169946 0.788608 0.0486803
3.45e-06 0.0284404 0.263513 0.0170332 0.788553 0.0485265
3.46e-06 0.0285108 0.263781 0.0170717 0.788499 0.0483734
3.47e-06 0.0285811 0.264048 0.0171101 0.788444 0.0482209
3.48e-06 0.0286512 0.264313 0.0171483 0.78839 0.0480692
3.49e-06 0.0287212 0.264577 0.0171865 0.788336 0.0479181
3.5e-06 0.0287911 0.26484 0.0172246 0.788282 0.0477677
3.51e-06 0.0288608 0.265101 0.0172627 0.788228 0.0476179
3.52e-06 0.0289304 0.265361 0.0173006 0.788174 0.0474689
3.53e-06 0.0289999 0.26562 0.0173384 0.788121 0.0473205
3.54e-06 0.0290693 0.265878 0.0173761 0.788067 0.0471727
3.55e-06 0.0291386 0.266135 0.0174138 0.788014 0.0470256
3.56e-06 0.0292077 0.26639 0.0174514 0.78796 0.0468791
3.57e-06 0.0292767 0.266644 0.0174888 0.787907 0.0467333
3.58e-06 0.0293456 0.266897 0.0175262 0.787854 0.0465881
3.59e-06 0.0294143 0.267149 0.0175635 0.787801 0.0464436
3.6e-06 0.0294829 0.2674 0.0176007 0.787748 0.0462997
3.61e-06 0.0295514 0.267649 0.0176378 0.787695 0.0461564
3.62e-06 0.0296198 0.267897 0.0176748 0.787643 0.0460138
3.63e-06 0.0296881 0.268144 0.0177118 0.78759 0.0458717
3.64e-06 0.0297562 0.26839 0.0177486 0.787537 0.0457303
3.65e-06 0.0298242 0.268635 0.0177854 0.787485 0.0455896
3.66e-06 0.0298921 0.268879 0.0178221 0.787433 0.0454494
3.67e-06 0.0299599 0.269121 0.0178587 0.787381 0.0453098
3.68e-06 0.0300275 0.269363 0.0178952 0.787329 0.0451709
3.69e-06 0.0300951 0.269603 0.0179316 0.787277 0.0450325
3.7e-06 0.0301625 0.269842 0.0179679 0.787225 0.0448948
3.71e-06 0.0302297 0.27008 0.0180042 0.787173 0.0447576
3.72e-06 0.0302969 0.270317 0.0180403 0.787121 0.044621
3.73e-06 0.030364 0.270553 0.0180764 0.78707 0.0444851
3.74e-06 0.0304309 0.270788 0.0181124 0.787018 0.0443497
3.75e-06 0.0304977 0.271022 0.0181483 0.786967 0.0442149
3.76e-06 0.0305644 0.271254 0.0181841 0.786916 0.0440806
3.77e-06 0.0306309 0.271486 0.0182199 0.786865 0.043947
3.78e-06 0.0306974 0.271716 0.0182555 0.786813 0.0438139
3.79e-06 0.0307637 0.271946 0.0182911 0.786763 0.0436814
3.8e-06 0.0308299 0.272174 0.0183266 0.786712 0.0435495
3.81e-06 0.030896 0.272402 0.018362 0.786661 0.0434181
3.82e-06 0.0309619 0.272628 0.0183973 0.78661 0.0432873
3.83e-06 0.0310278 0.272853 0.0184325 0.78656 0.043157
3.84e-06 0.0310935 0.273077 0.0184677 0.786509 0.0430273
3.85e-06 0.0311591 0.273301 0.0185027 0.786459 0.0428981
3.86e-06 0.0312246 0.273523 0.0185377 0.786409 0.0427695
3.87e-06 0.03129 0.273744 0.0185726 0.786359 0.0426414
3.88e-06 0.0313553 0.273964 0.0186074 0.786309 0.0425139
3.89e-06 0.0314204 0.274184 0.0186422 0.786259 0.0423869
3.9e-06 0.0314855 0.274402 0.0186768 0.786209 0.0422604
3.91e-06 0.0315504 0.274619 0.0187114 0.786159 0.0421345
3.92e-06 0.0316152 0.274836 0.0187459 0.786109 0.0420091
3.93e-06 0.0316799 0.275051 0.0187803 0.78606 0.0418842
3.94e-06 0.0317444 0.275265 0.0188147 0.78601 0.0417599
3.95e-06 0.0318089 0.275479 0.0188489 0.785961 0.0416361
3.96e-06 0.0318732 0.275691 0.0188831 0.785912 0.0415128
3.97e-06 0.0319375 0.275903 0.0189172 0.785863 0.04139
3.98e-06 0.0320016 0.276113 0.0189512 0.785814 0.0412677
3.99e-06 0.0320656 0.276323 0.0189851 0.785765 0.0411459
4e-06 0.0321294 0.276531 0.019019 0.785716 0.0410246
4.01e-06 0.0321932 0.276739 0.0190528 0.785667 0.0409039
4.02e-06 0.0322569 0.276946 0.0190865 0.785618 0.0407836
4.03e-06 0.0323204 0.277152 0.0191201 0.78557 0.0406639
