2.02446e-09 0.00116972
4.11548e-09 0.00232756
6.03696e-09 0.00343158
8.13239e-09 0.00455067
2.04508e-08 0.0106114
4.15668e-08 0.0196707
8.33017e-08 0.0371182
2.09391e-07 0.0725035
4.25463e-07 0.118730
6.15094e-07 0.149262
8.16662e-07 0.171796
2.08071e-06 0.257263
4.10657e-06 0.306313
6.28028e-06 0.328266
8.33617e-06 0.339733
2.03374e-05 0.350778
4.12788e-05 0.368916
6.22333e-05 0.374916
8.25985e-05 0.374508
0.000210254 0.386621
0.000408973 0.392524
0.000607862 0.385045 
