0 9.999390103865706e+03 9.999999999979538e+03
1e-08 9.993322056088686e+03 9.999968831572456e+03
2e-08 9.987309592035192e+03 9.999881929623065e+03
3e-08 9.981351836826389e+03 9.999740606250129e+03
4e-08 9.975447934224714e+03 9.999546141513329e+03
5e-08 9.969597046127275e+03 9.999299784318573e+03
6e-08 9.963798352076168e+03 9.999002753293427e+03
7e-08 9.958051048784959e+03 9.998656237633730e+03
8e-08 9.952354349680876e+03 9.998261397922603e+03
9e-08 9.946707484461926e+03 9.997819366922811e+03
1e-07 9.941109698668406e+03 9.997331250343488e+03
1.1e-07 9.935560253268335e+03 9.996798127582259e+03
1.2e-07 9.930058424256142e+03 9.996221052443556e+03
1.3e-07 9.924603502264172e+03 9.995601053834122e+03
1.4e-07 9.919194792186534e+03 9.994939136436462e+03
1.5e-07 9.913831612814844e+03 9.994236281361103e+03
1.6e-07 9.908513296485315e+03 9.993493446778384e+03
1.7e-07 9.903239188736894e+03 9.992711568530573e+03
1.8e-07 9.898008647979972e+03 9.991891560724975e+03
1.9e-07 9.892821045175284e+03 9.991034316308722e+03
2e-07 9.887675763522604e+03 9.990140707625938e+03
2.1e-07 9.882572198158981e+03 9.989211586957825e+03
2.2e-07 9.877509755866067e+03 9.988247787046359e+03
2.3e-07 9.872487854786201e+03 9.987250121602108e+03
2.4e-07 9.867505924146999e+03 9.986219385796756e+03
2.5e-07 9.862563403994191e+03 9.985156356740850e+03
2.6e-07 9.857659744932229e+03 9.984061793947318e+03
2.7e-07 9.852794407872636e+03 9.982936439781213e+03
2.8e-07 9.847966863789607e+03 9.981781019896085e+03
2.9e-07 9.843176593482747e+03 9.980596243657616e+03
3e-07 9.838423087346689e+03 9.979382804554814e+03
3.1e-07 9.833705845147273e+03 9.978141380599171e+03
3.2e-07 9.829024375804105e+03 9.976872634675799e+03
3.3e-07 9.824378197179347e+03 9.975577215056725e+03
3.4e-07 9.819766835872510e+03 9.974255755573609e+03
3.5e-07 9.815189827020884e+03 9.972908876093774e+03
3.6e-07 9.810646714105536e+03 9.971537182836730e+03
3.7e-07 9.806137048762841e+03 9.970141268709373e+03
3.8e-07 9.801660390601150e+03 9.968721713631707e+03
3.9e-07 9.797216307022427e+03 9.967279084853395e+03
4e-07 9.792804373048853e+03 9.965813937261459e+03
4.1e-07 9.788424171154098e+03 9.964326813679376e+03
4.2e-07 9.784075291099152e+03 9.962818245157885e+03
4.3e-07 9.779757329772638e+03 9.961288751257724e+03
4.4e-07 9.775469891035269e+03 9.959738840324615e+03
4.5e-07 9.771212585568572e+03 9.958169009756675e+03
4.6e-07 9.766985030727561e+03 9.956579746264542e+03
4.7e-07 9.762786850397297e+03 9.954971526124411e+03
4.8e-07 9.758617674853209e+03 9.953344815424232e+03
4.9e-07 9.754477140625038e+03 9.951700070303241e+03
5e-07 9.750364890364364e+03 9.950037737185090e+03
5.1e-07 9.746280572715494e+03 9.948358253004706e+03
5.2e-07 9.742223842189727e+03 9.946662045429106e+03
5.3e-07 9.738194359042747e+03 9.944949533072371e+03
5.4e-07 9.734191757023149e+03 9.943185898284479e+03
5.5e-07 9.730215624431603e+03 9.941396978822570e+03
5.6e-07 9.726265634773932e+03 9.939592946098070e+03
5.7e-07 9.722341471070411e+03 9.937774192328607e+03
5.8e-07 9.718442821520810e+03 9.935941101424376e+03
5.9e-07 9.714569379398838e+03 9.934094049178380e+03
6e-07 9.710720842949160e+03 9.932233403451732e+03
6.1e-07 9.706896915286916e+03 9.930359524354142e+03
6.2e-07 9.703097304299763e+03 9.928472764419790e+03
6.3e-07 9.699321722552249e+03 9.926573468750787e+03
6.4e-07 9.695569887192516e+03 9.924661975331843e+03
6.5e-07 9.691841519861491e+03 9.922738614872256e+03
6.6e-07 9.688136346603644e+03 9.920803711327442e+03
6.7e-07 9.684454097780739e+03 9.918857581829718e+03
6.8e-07 9.680794507986962e+03 9.916900536909128e+03
6.9e-07 9.677157315966331e+03 9.914932880631810e+03
7e-07 9.673542264532087e+03 9.912954910743263e+03
7.1e-07 9.669949100487904e+03 9.910966918807915e+03
7.2e-07 9.666377574550932e+03 9.908969190345329e+03
7.3e-07 9.662827441276724e+03 9.906962004962961e+03
7.4e-07 9.659298458985839e+03 9.904945636485687e+03
7.5e-07 9.655790389692127e+03 9.902920353082129e+03
7.6e-07 9.652302999032732e+03 9.900886417387863e+03
7.7e-07 9.648836056199638e+03 9.898844086625662e+03
7.8e-07 9.645389333872801e+03 9.896793612722768e+03
7.9e-07 9.641962608154798e+03 9.894735242425337e+03
8e-07 9.638555658506941e+03 9.892669217410134e+03
8.1e-07 9.635168267686893e+03 9.890595774393494e+03
8.2e-07 9.631800221687574e+03 9.888515145237699e+03
8.3e-07 9.628451309677481e+03 9.886427557054782e+03
8.4e-07 9.625121323942434e+03 9.884333232307898e+03
8.5e-07 9.621810059828382e+03 9.882232388910243e+03
8.6e-07 9.618517315685736e+03 9.880125240321617e+03
8.7e-07 9.615242892814747e+03 9.878011995642721e+03
8.8e-07 9.611986595412125e+03 9.875892859735193e+03
8.9e-07 9.608748230518810e+03 9.873768033192822e+03
9e-07 9.605527607968868e+03 9.871637712619064e+03
9.1e-07 9.602324540339583e+03 9.869502090577538e+03
